SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
590082,LOHIA SECURI,XT,Q,52.20,52.20,52.20,52.20,52.20,52.00,2,6,313.00,
590086,ORISSA MINE ,B ,Q,2336.25,2362.80,2302.00,2319.20,2318.00,2338.20,74,228,530882.00,
590095,GOLDBEES    ,E ,Q,41.83,41.85,41.53,41.78,41.78,41.73,543,99481,4147139.00,
590096,LIQUIDBEES  ,F ,Q,1000.00,1000.01,999.99,1000.01,1000.01,1000.00,132,8816,8816022.00,
590097,KOTAKGOLDETF,E ,Q,419.80,420.90,416.60,420.26,420.90,418.97,470,3070,1284387.00,
590098,SBI GOLD ETS,E ,Q,4281.00,4284.00,4261.00,4280.75,4284.00,4275.40,217,1004,4286609.00,
590099,QUANTUM GOLD,E ,Q,2075.00,2078.00,2069.00,2076.75,2076.00,2079.57,33,116,240309.00,
590101,UTI GOLD ETF,E ,Q,4325.00,4325.00,4292.55,4300.27,4297.00,4324.49,242,806,3469479.00,
590103,NIFTYBEES   ,B ,Q,161.46,162.18,160.87,161.93,161.93,161.50,1988,179266,28969060.00,
590104,JUNIORBEES  ,B ,Q,357.00,361.00,355.50,360.77,361.00,356.13,265,3220,1159148.00,
590106,BANKBEES    ,B ,Q,359.50,362.03,358.05,359.58,360.30,359.89,250,9063,3259819.00,
590107,KOTAK PSU BK,B ,Q,223.00,224.70,218.11,219.64,222.00,222.51,840,31571,6972772.00,
590108,PSUBNKBEES  ,B ,Q,24.73,24.85,24.32,24.39,24.38,24.63,65,11750,287854.00,
590109,SHARIABEES  ,B ,Q,360.00,366.15,357.00,365.24,366.15,358.00,7,15,5451.00,
590110,QUANTUM INDX,B ,Q,1565.00,1565.00,1563.00,1563.00,1563.00,1560.00,2,15,23465.00,
590113,HNGSNGBEES  ,E ,Q,356.00,361.60,354.00,354.98,354.00,358.61,39,143,51035.00,
590115,M50 ETF     ,B ,Q,148.00,150.45,146.62,147.50,148.45,149.50,29,528,77699.00,
590122,ASHIKACR    ,X ,Q,36.50,37.00,36.00,37.00,37.00,36.25,18,6011,219680.00,
590134,MADRASFERT  ,T ,Q,23.80,25.25,23.05,25.25,25.25,24.05,454,68584,1688609.00,
700087,MUKUND CRPS ,F ,P,5.30,5.75,5.30,5.72,5.75,5.75,7,913,4996.00,
715027,895LTFHL21  ,F ,P,107.88,107.88,107.88,107.88,107.88,107.80,1,2500,269700.00,
717503,ZEE NCPS    ,F ,P,4.02,4.02,3.97,3.98,3.98,4.02,361,39983477,159386606.00,
800252,SGB2016I    ,G ,B,4757.10,4800.00,4757.10,4800.00,4800.00,4800.00,2,105,503785.00,
800253,SGB2016II   ,G ,B,4795.00,4795.00,4795.00,4795.00,4795.00,4765.84,1,5,23975.00,
800254,SGBAUG24    ,G ,B,4840.00,4850.00,4840.00,4850.00,4850.00,4860.00,2,4,19390.00,
800258,SGB2016IIA  ,G ,B,4988.00,4988.00,4988.00,4988.00,4988.00,4840.00,1,1,4988.00,
800268,SGBMAY25    ,G ,B,4800.00,4800.00,4800.00,4800.00,4800.00,4778.00,2,5,24000.00,
800269,SGBJULY25   ,G ,B,4731.00,4731.00,4731.00,4731.00,4731.00,4800.00,1,30,141930.00,
800289,SGBNOV26    ,G ,B,4805.00,4805.00,4805.00,4805.00,4805.00,4620.10,1,3,14415.00,
800302,SGBOCT27    ,G ,B,4800.00,4800.00,4800.00,4800.00,4800.00,4800.00,1,1,4800.00,
800314,SGBFEB28    ,G ,B,4840.00,4840.00,4800.00,4800.00,4800.00,4900.00,2,11,53200.00,
800318,SGBAPR28    ,G ,B,4755.01,4879.00,4755.01,4863.00,4863.00,4830.00,27,77,372537.00,
800320,SGBMAY28    ,G ,B,4800.00,4820.00,4775.00,4777.17,4776.02,4822.00,17,84,402438.00,
800322,SGBJUN28    ,G ,B,4815.00,4895.00,4780.10,4801.00,4801.00,4809.51,18,101,485245.00,
800324,SGBJULY28   ,G ,B,4821.00,4839.00,4800.00,4800.01,4800.01,4820.12,14,67,322548.00,
800325,SGBAUG28    ,G ,B,4855.00,4874.00,4845.00,4848.88,4848.21,4863.51,81,194,941830.00,
800327,SGBSEP28    ,G ,B,4879.00,4945.00,4851.00,4929.00,4929.00,4880.00,36,74,360708.00,
800329,SGBNOV28    ,G ,B,4840.00,4945.00,4840.00,4850.10,4850.10,4800.00,7,75,364200.00,
800331,SGBJAN29    ,G ,B,4830.00,4890.00,4821.00,4871.67,4855.00,4837.03,24,44,213477.00,
800332,SGBJAN29A   ,G ,B,4861.00,4861.00,4861.00,4861.00,4861.00,4945.00,1,1,4861.00,
810630,723KADSL28  ,G ,B,104.70,104.70,104.70,104.70,104.70,106.80,1,170000,17799000.00,
890144,TATASTEELPP ,A ,Q,218.00,236.80,212.90,227.55,227.55,225.95,18054,521269,116575972.00,
890145,DHANIPP     ,B ,Q,200.00,203.00,198.00,201.05,200.55,201.30,544,7916,1586491.00,
890147,RELIANCEPP  ,A ,Q,1098.00,1170.00,1093.30,1163.70,1163.70,1093.10,24833,269218,306560009.00,
890149,SATINPP     ,B ,Q,31.80,33.95,31.80,33.95,33.95,30.90,6,702,22646.00,
890151,MOLDTEKPP   ,B ,Q,248.15,248.90,221.10,235.50,235.50,221.30,56,595,143183.00,
935196,1275DSK2021 ,F ,D,710.00,710.00,710.00,710.00,710.00,680.00,1,13,9230.00,
935383,849NTPC25   ,F ,D,14.52,14.99,14.43,14.52,14.52,14.52,42,10858,157962.00,
935506,736PFC25    ,F ,D,1125.01,1125.01,1125.01,1125.01,1125.01,1134.10,6,42,47250.00,
935514,760PFC35    ,F ,D,1325.00,1325.00,1325.00,1325.00,1325.00,1325.00,1,14,18550.00,
935544,734REC30    ,F ,D,1203.00,1244.99,1203.00,1244.99,1244.99,1242.00,2,20,24143.00,
935562,1150KFL22G  ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1050.00,1,20,20800.00,
935580,739NHAI26   ,F ,D,1170.00,1170.00,1170.00,1170.00,1170.00,1167.99,1,64,74880.00,
935584,76NHAI31    ,F ,D,1291.30,1291.30,1291.00,1291.00,1291.00,1286.10,5,351,453146.00,
935616,753IREDA26  ,F ,D,1102.21,1129.98,1102.21,1129.98,1129.98,1122.00,3,119,133939.00,
935620,768IREDA36  ,F ,D,1325.00,1325.00,1325.00,1325.00,1325.00,1324.54,3,74,98050.00,
935638,739HUDCO31  ,F ,D,1210.00,1210.00,1210.00,1210.00,1210.00,1221.80,1,72,87120.00,
935642,764HUDCO31  ,F ,D,1234.00,1234.00,1226.50,1226.50,1226.50,1220.00,12,467,573160.00,
935690,764NABARD31 ,F ,D,1293.05,1293.05,1289.00,1289.00,1289.00,1287.34,12,1003,1296169.00,
935702,850MFL21    ,F ,D,1074.90,1074.90,1074.90,1074.90,1074.90,1064.50,1,280,300972.00,
935744,87MMFSL21   ,F ,D,1072.00,1072.00,1072.00,1072.00,1072.00,1064.50,1,30,32160.00,
935786,957EHFL26   ,F ,D,969.50,969.50,969.50,969.50,969.50,933.45,1,1,969.00,
935820,0DHFL21B    ,F ,D,600.00,600.00,600.00,600.00,600.00,575.00,1,15,9000.00,
935840,925DHFL23B  ,F ,D,341.01,341.01,341.01,341.01,341.01,359.00,1,50,17050.00,
935852,89IBHFL21B  ,F ,D,991.00,991.00,991.00,991.00,991.00,976.00,2,50,49550.00,
935856,865IBHFL26  ,F ,D,900.00,900.00,900.00,900.00,900.00,885.00,3,30,27000.00,
935860,9IBHFL26B   ,F ,D,846.00,846.00,846.00,846.00,846.00,840.00,2,35,29610.00,
935896,960SEFL21   ,F ,D,457.65,457.65,457.64,457.64,457.64,382.00,3,26,11898.00,
935898,10SEFL21    ,F ,D,684.00,684.00,550.00,575.00,575.00,570.00,4,32,19014.00,
935912,915RHFL27B  ,F ,D,214.99,229.99,214.99,229.99,229.99,201.00,8,580,128594.00,
935936,935SEFL22B  ,F ,D,385.00,385.00,385.00,385.00,385.00,397.71,1,260,100100.00,
935956,9MFL22A     ,F ,D,1013.00,1013.00,1013.00,1013.00,1013.00,1012.00,1,50,50650.00,
935996,950SEFL22   ,F ,D,425.00,425.00,405.51,405.51,405.51,417.20,8,55,22955.00,
935998,0SEFL22D    ,F ,D,505.00,690.90,505.00,690.90,690.90,617.00,5,59,30350.00,
936004,875MFL22    ,F ,D,1007.00,1007.00,1004.01,1004.01,1004.01,1006.00,5,500,502244.00,
936048,805MMFSL32  ,F ,D,1055.00,1055.00,1055.00,1055.00,1055.00,1052.12,1,50,52750.00,
936052,930SEFL22   ,F ,D,365.80,366.00,340.00,340.00,340.00,368.00,3,55,19736.00,
936060,0SEFL24     ,F ,D,799.20,799.20,799.20,799.20,799.20,999.00,1,10,7992.00,
936062,950SEFL27   ,F ,D,351.00,351.00,351.00,351.00,351.00,350.00,3,15,5265.00,
936080,10KFL22A    ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,998.00,2,30,30000.00,
936104,843SEFL21   ,F ,D,475.10,475.10,475.00,475.00,475.00,592.99,6,60,28502.00,
936110,865SEFL23   ,F ,D,387.80,387.80,387.80,387.80,387.80,398.80,1,20,7756.00,
936112,9SEFL23B    ,F ,D,381.80,381.80,381.80,381.80,381.80,395.00,1,60,22908.00,
936116,912SEFL28   ,F ,D,437.00,437.00,437.00,437.00,437.00,365.00,1,1,437.00,
936118,950SEFL28   ,F ,D,936.00,936.00,936.00,936.00,936.00,780.00,3,22,20592.00,
936124,875ERFL21   ,F ,D,1062.00,1062.00,1062.00,1062.00,1062.00,1069.00,1,40,42480.00,
936142,875MFL21A   ,F ,D,1061.30,1070.00,1061.30,1070.00,1070.00,1079.46,2,166,176750.00,
936174,875SEFL21   ,F ,D,500.00,500.00,500.00,500.00,500.00,490.00,1,10,5000.00,
936186,92SEFL28    ,F ,D,375.80,375.80,375.80,375.80,375.80,365.80,1,1,375.00,
936188,96SEFL28    ,F ,D,378.80,378.80,378.80,378.80,378.80,385.80,1,40,15152.00,
936198,89DHFL21    ,F ,D,349.00,349.00,322.22,332.93,332.93,345.00,8,38,12470.00,
936202,856DHFL21   ,F ,D,349.98,349.98,332.80,332.80,332.80,326.16,5,71,24074.00,
936218,0JMFCSL21   ,F ,D,1268.00,1268.00,1268.00,1268.00,1268.00,1268.00,1,12,15216.00,
936220,95JMFCSL23  ,F ,D,1062.10,1069.00,1062.10,1068.10,1069.00,1072.60,3,10,10651.00,
936222,911JMFCSL23 ,F ,D,1034.00,1034.00,1034.00,1034.00,1034.00,1009.10,3,144,148896.00,
936230,903STFCL28  ,F ,D,1004.90,1004.90,1004.90,1004.90,1004.90,1030.00,1,35,35171.00,
936232,91STFCL21   ,F ,D,1060.05,1060.05,1060.05,1060.05,1060.05,1051.25,1,3000,3180150.00,
936234,93STFCL23   ,F ,D,1061.00,1062.50,1061.00,1062.50,1062.50,1062.00,4,125,132775.00,
936236,94STFCL28   ,F ,D,1061.00,1061.00,1060.00,1060.00,1060.00,1061.00,4,50,53010.00,
936238,0STFCL21F   ,F ,D,1254.00,1255.00,1254.00,1255.00,1255.00,1250.00,5,518,649577.00,
936240,0STFCL23    ,F ,D,1298.00,1298.00,1298.00,1298.00,1298.00,1275.00,1,10,12980.00,
936242,0EFL21      ,F ,D,1219.57,1219.57,1219.57,1219.57,1219.57,1239.57,1,100,121957.00,
936250,965EFL23    ,F ,D,964.80,965.00,964.80,965.00,965.00,960.00,11,455,439062.00,
936252,943EFL28    ,F ,D,934.94,934.95,930.00,934.95,934.95,934.95,4,59,55151.00,
936278,884ICCL28   ,F ,D,895.00,896.00,895.00,896.00,896.00,944.00,2,80,71645.00,
936286,880TCFSL21  ,F ,D,1041.01,1041.01,1040.05,1040.53,1040.50,1041.60,11,150,156137.00,
936290,890TCFSL23  ,F ,D,1079.10,1084.00,1079.10,1082.00,1082.00,1080.00,7,187,202228.00,
936312,AHFL29SEP18 ,F ,D,1205.06,1205.06,1205.06,1205.06,1205.06,1240.00,1,1,1205.00,
936314,96AHFL21    ,F ,D,1041.50,1041.50,1041.50,1041.50,1041.50,1041.00,1,20,20830.00,
936318,965AHFL23   ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1012.16,1,20,20600.00,
936322,975AHFL28   ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,2,21,22050.00,
936324,912STFCL23  ,F ,D,1025.00,1027.00,1025.00,1027.00,1027.00,1036.00,3,21,21547.00,
936360,10MFL23     ,F ,D,1053.00,1053.00,1053.00,1053.00,1053.00,1055.00,1,20,21060.00,
936370,MFL29NOV18B ,F ,D,1257.90,1257.90,1257.90,1257.90,1257.90,1246.00,1,626,787445.00,
936374,MFL29NOV18D ,F ,D,1325.10,1325.10,1325.10,1325.10,1325.10,1340.00,1,70,92757.00,
936376,10JMFCSL22  ,F ,D,1025.00,1031.00,1022.50,1031.00,1031.00,1022.00,5,115,117777.00,
936388,1020EFL22   ,F ,D,1020.80,1020.80,1020.80,1020.80,1020.80,988.00,1,70,71456.00,
936390,EFL4JAN19   ,F ,D,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,3,54,63720.00,
936396,EFL4JAN19A  ,F ,D,1020.00,1190.00,1020.00,1135.14,1130.00,1104.30,11,260,294865.00,
936398,1015EFL29   ,F ,D,990.00,990.00,990.00,990.00,990.00,990.00,6,145,143550.00,
936404,905MMFSL22  ,F ,D,1100.00,1100.00,1100.00,1100.00,1100.00,1097.50,2,95,104500.00,
936412,93MMFSL27   ,F ,D,1175.00,1177.00,1174.00,1177.00,1177.00,1174.70,8,419,492230.00,
936424,1025SEFL22  ,F ,D,520.00,520.00,507.00,507.00,507.00,501.00,2,15,7657.00,
936440,10KFLSRIII  ,F ,D,960.01,960.01,960.00,960.00,960.00,995.00,3,400,384002.00,
936456,94STFCL22   ,F ,D,1005.00,1006.00,1005.00,1006.00,1006.00,1010.00,3,400,402200.00,
936462,0STFCL22A   ,F ,D,1204.90,1205.00,1204.90,1205.00,1205.00,1194.00,3,150,180745.00,
936474,102IFL24    ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1016.95,1,50,51250.00,
936480,935MFL22    ,F ,D,1006.00,1006.00,1006.00,1006.00,1006.00,1004.00,1,20,20120.00,
936484,975MFL22A   ,F ,D,1095.00,1095.00,1095.00,1095.00,1095.00,1095.00,1,26,28470.00,
936492,0MFL26      ,F ,D,1280.10,1280.10,1175.00,1270.77,1270.00,1290.00,10,600,756310.00,
936498,1040DLSL22  ,F ,D,901.05,979.00,786.50,979.00,979.00,960.00,3,267,211530.00,
936520,925LTFL24   ,F ,D,1131.00,1131.00,1122.00,1122.00,1122.00,1130.63,8,61,68952.00,
936528,935LTFL29   ,F ,D,1206.01,1210.60,1206.01,1210.60,1210.60,1204.43,2,20,24166.00,
936534,925MFL21A   ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,994.16,1,2,2020.00,
936538,975MFL24A   ,F ,D,1060.00,1060.00,1031.00,1031.00,1031.00,1065.00,4,436,460705.00,
936542,975MFL22B   ,F ,D,1070.05,1070.05,1070.05,1070.05,1070.05,1094.50,2,1658,1774142.00,
936548,0MFL22A     ,F ,D,1201.00,1207.00,1200.00,1202.00,1202.00,1201.01,4,399,479348.00,
936558,0LTFL22C    ,F ,D,1160.00,1182.00,1160.00,1182.00,1182.00,1180.00,2,44,51854.00,
936574,905LTFL27   ,F ,D,1180.00,1180.00,1180.00,1180.00,1180.00,1175.00,1,15,17700.00,
936600,0SCUF22     ,F ,D,1180.00,1180.00,1180.00,1180.00,1180.00,1178.00,1,40,47200.00,
936606,0SCUF24     ,F ,D,1155.00,1155.00,1155.00,1155.00,1155.00,1125.00,9,60,69300.00,
936642,975MHIL24   ,F ,D,1020.00,1020.00,1003.15,1003.15,1003.15,1002.50,3,600,602732.00,
936662,1005SEFL22  ,F ,D,995.00,995.00,995.00,995.00,995.00,1000.00,1,50,49750.00,
936664,1050SEFL22  ,F ,D,500.00,564.00,500.00,560.00,560.00,470.00,5,60,33080.00,
936700,1020JMFPL22 ,F ,D,1084.90,1084.90,1084.90,1084.90,1084.90,1085.00,3,50,54245.00,
936702,0JMFPL22A   ,F ,D,1196.00,1196.00,1035.00,1185.00,1185.00,1190.00,14,1500,1695665.00,
936706,1050JMFPL24 ,F ,D,1115.00,1115.00,1115.00,1115.00,1115.00,1115.00,1,40,44600.00,
936714,0EFL22      ,F ,D,1100.00,1105.00,1070.00,1080.55,1080.55,1100.00,11,306,331045.00,
936716,995EFL24A   ,F ,D,941.01,975.00,941.00,945.36,945.10,954.00,30,1186,1127057.00,
936718,104EFL24    ,F ,D,1000.00,1000.00,991.00,991.00,991.00,1010.47,10,422,421100.00,
936720,0EFL24      ,F ,D,1050.00,1064.99,1002.11,1060.02,1061.99,1040.10,16,450,461397.00,
936722,995EFL29    ,F ,D,930.00,935.00,930.00,935.00,935.00,939.00,3,196,183015.00,
936724,104EFL29    ,F ,D,950.00,950.00,950.00,950.00,950.00,950.00,5,110,104500.00,
936726,925MFL21B   ,F ,D,1003.00,1003.00,1002.01,1002.01,1002.01,1003.00,5,9,9024.00,
936734,975MFL22AA  ,F ,D,1050.05,1050.05,1050.05,1050.05,1050.05,1074.00,2,1495,1569824.00,
936736,10MFL24A    ,F ,D,1031.05,1099.00,1031.05,1080.00,1080.00,1080.10,5,240,256205.00,
936752,995DLSL22   ,F ,D,980.00,980.00,980.00,980.00,980.00,985.00,2,172,168560.00,
936782,922STF24    ,F ,D,1000.10,1000.10,1000.10,1000.10,1000.10,1000.01,1,1,1000.00,
936790,96STF24     ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1000.00,1,12,12480.00,
936792,97STF26     ,F ,D,1174.00,1174.00,1174.00,1174.00,1174.00,1174.00,1,50,58700.00,
936806,85TCFS24    ,F ,D,1070.00,1075.00,1070.00,1075.00,1075.00,1060.00,2,75,80375.00,
936850,103JMFPL24  ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1075.00,3,200,216000.00,
936884,945SCUF24   ,F ,D,1111.00,1111.00,1111.00,1111.00,1111.00,1203.00,1,10,11110.00,
936908,BILNCD      ,F ,D,32.00,32.30,32.00,32.02,32.01,32.01,27,576,18455.00,
936924,10MFL22A    ,F ,D,1095.49,1110.00,1095.45,1110.00,1110.00,1100.06,6,310,339743.00,
936936,10MFL24B    ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1025.04,1,10,10300.00,
936947,975MHFL22   ,F ,D,1015.10,1020.00,1010.16,1018.30,1018.30,1014.00,14,248,251678.00,
936953,1025MHFL24  ,F ,D,1002.00,1030.01,1002.00,1030.00,1030.00,1099.94,23,2050,2083500.00,
936957,0MHFL24     ,F ,D,1106.05,1120.00,1106.05,1120.00,1120.00,1150.00,3,15,16660.00,
936961,99ECL21     ,F ,D,975.00,1000.00,975.00,990.01,990.01,1000.00,6,117,115540.00,
936963,0ECL21      ,F ,D,1025.10,1095.00,1025.01,1063.45,1063.45,1035.00,10,175,184551.00,
936965,102ECL23    ,F ,D,990.00,999.00,986.00,999.00,999.00,989.90,7,277,275788.00,
936967,0ECL23      ,F ,D,1050.00,1073.90,1030.00,1069.98,1069.98,1040.00,8,225,237749.00,
936969,995ECL24    ,F ,D,961.00,969.00,951.01,951.34,951.33,968.92,15,264,252555.00,
936971,104ECL24    ,F ,D,960.00,960.00,960.00,960.00,960.00,960.00,3,35,33600.00,
936973,0ECL24      ,F ,D,910.00,980.00,910.00,980.00,980.00,990.00,2,20,18900.00,
936975,995ECL29    ,F ,D,900.00,940.00,891.00,940.00,940.00,975.00,4,48,43479.00,
937001,0LTFL22BB   ,F ,D,1109.49,1110.00,1109.49,1110.00,1110.00,1110.00,5,60,66584.00,
937005,815LTFL22   ,F ,D,1049.99,1050.00,1049.99,1050.00,1050.00,1020.06,2,15,15749.00,
937013,829LTFL24   ,F ,D,1075.00,1075.00,1075.00,1075.00,1075.00,1075.00,2,20,21500.00,
937017,865LTFL26   ,F ,D,1083.90,1084.50,1083.90,1084.50,1084.50,1075.00,2,100,108448.00,
937025,95MFL21AA   ,F ,D,1010.50,1010.50,1010.50,1010.50,1010.50,1020.00,1,20,20210.00,
937027,975MFL23A   ,F ,D,1017.00,1017.00,1017.00,1017.00,1017.00,1024.00,6,699,710883.00,
937029,10MFL24AA   ,F ,D,1002.00,1105.10,1002.00,1105.10,1105.10,1081.85,2,200,210710.00,
937041,81TCHF23    ,F ,D,1021.10,1021.10,1021.00,1021.00,1021.00,1020.01,2,25,25526.00,
937049,83TCHF25    ,F ,D,1055.00,1055.00,1054.90,1055.00,1055.00,1055.00,3,145,152974.00,
937057,84TCHF28    ,F ,D,1066.90,1066.90,1066.90,1066.90,1066.90,1066.50,4,113,120559.00,
937061,852STFCL23  ,F ,D,965.00,965.00,965.00,965.00,965.00,1188.00,1,50,48250.00,
937069,9STFCL25    ,F ,D,1000.10,1003.00,1000.00,1003.00,1003.00,1000.00,5,370,370905.00,
937073,0STFCL23A   ,F ,D,1085.00,1087.00,1085.00,1087.00,1087.00,1047.00,2,30,32580.00,
937077,97EFIL21    ,F ,D,990.80,990.80,980.00,980.00,980.00,971.07,4,90,89010.00,
937081,10EFIL23    ,F ,D,995.00,995.00,995.00,995.00,995.00,1010.00,1,50,49750.00,
937085,98EFIL25    ,F ,D,965.00,965.00,965.00,965.00,965.00,988.00,2,276,266340.00,
937089,0EFIL25     ,F ,D,950.00,950.00,950.00,950.00,950.00,980.00,4,110,104500.00,
937095,9MFL21      ,F ,D,993.01,993.01,993.00,993.00,993.00,990.00,2,50,49650.00,
937109,0MFL21CC    ,F ,D,1060.20,1078.00,1060.20,1078.00,1078.00,1090.00,3,260,278414.00,
937113,0MFL23CC    ,F ,D,1099.00,1099.00,1099.00,1099.00,1099.00,1098.00,1,90,98910.00,
937143,0JFPL25     ,F ,D,1145.00,1145.00,1145.00,1145.00,1145.00,1140.00,2,100,114500.00,
937195,975KFL22    ,F ,D,955.01,955.01,955.00,955.00,955.00,969.00,9,590,563451.00,
937197,10KFL23A    ,F ,D,960.01,985.00,951.00,968.00,985.00,990.00,5,500,480402.00,
937213,MMFL2JUL20  ,F ,D,1018.90,1019.00,1018.90,1018.98,1019.00,973.72,2,90,91708.00,
937243,9MFL22      ,F ,D,985.00,985.00,973.00,976.67,973.00,1000.00,7,492,480520.00,
937265,0MMFL22B    ,F ,D,980.00,980.00,935.00,935.00,935.00,980.00,2,50,47965.00,
937281,10KFL24B    ,F ,D,987.00,990.00,987.00,990.00,990.00,985.00,4,754,745329.00,
937295,915MFL25    ,F ,D,1001.01,1001.01,1001.00,1001.00,1001.00,1004.00,7,202,202203.00,
937297,925MFL23C   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1004.00,4,200,200000.00,
937303,0MFL23C     ,F ,D,1000.00,1021.00,994.00,1021.00,1021.00,1000.00,5,270,270990.00,
937311,MFLOII25    ,F ,D,980.00,980.00,980.00,980.00,980.00,985.00,3,195,191100.00,
937339,939EFSL26   ,F ,D,996.10,996.10,996.10,996.10,996.10,996.10,6,205,204200.00,
937349,MFLI24      ,F ,D,920.00,920.57,920.00,920.57,920.57,950.00,2,20,18405.00,
937355,MFLIV26     ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,2,60,60000.00,
937369,682PFCL31   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,999.00,1,100,100000.00,
937373,7PFCL31     ,F ,D,1001.05,1001.05,995.25,997.41,995.26,999.00,17,2287,2281969.00,
937377,683PFCL31   ,F ,D,970.00,970.00,968.79,968.80,968.80,963.63,5,125,121155.00,
937381,697PFCL36   ,F ,D,1005.90,1005.90,997.26,1001.00,1001.00,1001.50,3,506,506500.00,
937385,715PFCL36   ,F ,D,1002.75,1002.75,1001.13,1001.86,1002.00,1001.31,80,12447,12471335.00,
937403,825MFL23    ,F ,D,965.00,975.00,955.11,960.00,960.00,961.01,11,362,348709.00,
937405,85MFL24     ,F ,D,980.00,980.00,980.00,980.00,980.00,985.00,1,18,17640.00,
937409,9MFL27      ,F ,D,985.00,985.00,980.00,985.00,985.00,985.00,7,210,206425.00,
937413,0MFL23E     ,F ,D,980.00,980.00,980.00,980.00,980.00,983.00,4,45,44100.00,
937415,0MFL24D     ,F ,D,981.20,981.20,960.00,960.00,960.00,0.00,5,140,134442.00,
947146,TATA18MAR11 ,F ,D,1060000.00,1060000.00,1052400.00,1052400.00,1052400.00,1062500.00,4,4,4224899.00,
947637,TPCL02JUN11 ,F ,D,1045000.00,1055555.00,1045000.00,1048000.00,1048000.00,1044000.00,3,4,4193555.00,
950493,843PFC22    ,F ,D,5301.05,5301.05,5301.05,5301.05,5301.05,5460.00,2,4,21204.00,
956281,885HDFC99   ,F ,D,1101379.95,1101379.95,1101379.95,1101379.95,1101379.95,1097196.03,1,2,2202759.00,
957189,95SIBL28    ,F ,D,95000.00,95000.00,95000.00,95000.00,95000.00,93100.00,1,10,950000.00,
957804,1015UPPCL23 ,F ,D,1018000.00,1018000.00,1018000.00,1018000.00,1018000.00,1001001.00,3,3,3054000.00,
957808,1015UPPCL26 ,F ,D,1031773.14,1031773.14,1025000.00,1025366.14,1025366.14,1023333.00,11,11,11305795.00,
958511,1025STFL24  ,F ,D,1029000.00,1029000.00,1029000.00,1029000.00,1029000.00,1040000.00,3,3,3087000.00,
958528,RARC9JAN19  ,F ,D,121000.00,121000.00,121000.00,121000.00,121000.00,121000.00,2,20,2420000.00,
959085,87BOBPER    ,F ,D,1020000.00,1020000.00,1020000.00,1020000.00,1020000.00,1030000.00,1,1,1020000.00,
959756,825BOBPER   ,F ,D,1051901.75,1051901.75,1051901.75,1051901.75,1051901.75,1055531.75,1,1,1051901.00,
960265,975TMFPERP  ,F ,D,1030000.00,1030000.00,1030000.00,1030000.00,1030000.00,1040500.00,1,1,1030000.00,
960360,11HFL23A    ,F ,D,1014.11,1014.11,1014.11,1014.11,1014.11,1013.82,1,1000,1014110.00,
960428,797RECLPER  ,F ,D,1016177.55,1016177.55,1016177.55,1016177.55,1016177.55,1006269.00,1,1,1016177.00,
961703,SBIBIVR     ,F ,B,10905.00,10914.70,10902.00,10907.60,10905.00,10907.18,38,244,2661991.00,
961704,SBIBIVNR    ,F ,B,10950.00,10950.00,10950.00,10950.00,10950.00,10900.00,1,10,109500.00,
961710,IDFCFBLD1H  ,F ,B,10870.01,10875.01,10870.01,10875.01,10875.01,10915.00,2,8,86980.00,
961711,PFCBS1      ,F ,B,5362.50,5362.50,5362.50,5362.50,5362.50,5362.00,2,46,246675.00,
961712,PFCBS2      ,F ,B,10994.00,10999.50,10993.00,10999.50,10999.50,10993.50,4,58,637653.00,
961714,PFCBS4      ,F ,B,11782.00,11782.00,11782.00,11782.00,11782.00,11710.00,1,4,47128.00,
961720,IDFCFBLD1J  ,F ,B,11000.00,11000.00,11000.00,11000.00,11000.00,11000.00,2,4,44000.00,
961721,LTINF90122I ,F ,B,1021.00,1021.00,1018.12,1018.43,1018.22,1020.00,10,320,326501.00,
961722,LTINF9122II ,F ,B,2208.00,2212.00,2207.51,2210.75,2212.00,2209.50,23,350,773638.00,
961728,830NHAI27   ,F ,B,1263.00,1264.00,1261.00,1264.00,1264.00,1257.55,7,20,25270.00,
961729,820PFC2022  ,F ,B,1061.05,1063.00,1061.05,1062.50,1062.50,1061.50,4,1110,1179410.00,
961731,8IRFC230222 ,F ,B,1065.00,1065.00,1065.00,1065.00,1065.00,1064.50,1,25,26625.00,
961733,HUDCO050322 ,F ,B,1149.00,1149.00,1149.00,1149.00,1149.00,1144.00,2,101,116049.00,
