DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
12022021,532162,101555,14202467,322065,44617133,31.53
12022021,532163,1398,1419110,2854,2901333,48.98
12022021,532164,3746,3564,3746,3564,100.0
12022021,532172,3535,30225,3575,31113,98.88
12022021,532173,15863,2082019,35075,4731698,45.23
12022021,532174,165335,107054413,506817,325325690,32.62
12022021,532175,4635,2903133,14488,9182726,31.99
12022021,532178,115575,8650789,176723,13227179,65.4
12022021,532180,386454,5220994,398319,5427891,97.02
12022021,532181,64534,3620358,127481,7184896,50.62
12022021,532183,6058,11935,7822,15050,77.45
12022021,532187,241062,247799683,881757,920402469,27.34
12022021,532189,5042,1534785,8521,2606513,59.17
12022021,532209,62214,1844646,113452,3387207,54.84
12022021,532210,81327,13256301,169376,27824946,48.02
12022021,532212,3367,42593,3367,42531,100.0
12022021,532215,155315,116540611,608164,454416747,25.54
12022021,532216,4399,44825,4399,44825,100.0
12022021,532217,2959,9912,2959,9912,100.0
12022021,532218,952496,7819993,1569574,12912727,60.68
12022021,532219,22406,237798,22406,237798,100.0
12022021,532221,8081,3234017,32961,13384397,24.52
12022021,532230,5655,228462,6722,260579,84.13
12022021,532234,429069,20981475,1334329,66498907,32.16
12022021,532240,2752,995536,4983,1807584,55.23
12022021,532256,20,20275,20,20305,100.0
12022021,532259,17459,7664501,65507,29148628,26.65
12022021,532262,33,23557,33,23557,100.0
12022021,532268,1117,1018593,4026,3675835,27.74
12022021,532271,519346,862468,519346,862468,100.0
12022021,532281,116841,112225781,464259,452420204,25.17
12022021,532284,1218,33556,1901,53801,64.07
12022021,532285,49849,2868810,105053,5956425,47.45
12022021,532286,47317,14590197,344999,107356803,13.72
12022021,532290,3900,21489,4468,24150,87.29
12022021,532296,8873,4473767,50237,25431402,17.66
12022021,532300,14075,7057205,29983,15218518,46.94
12022021,532301,63425,6995778,96885,10662232,65.46
12022021,532304,239,3585,239,3585,100.0
12022021,532305,8768,683466,15418,1229436,56.87
12022021,532307,7100,12690,7100,12690,100.0
12022021,532309,5702,1591999,11110,3120457,51.32
12022021,532310,12517,104643,15494,130790,80.79
12022021,532313,1974,970419,5866,2917029,33.65
12022021,532320,330,1218,330,1217,100.0
12022021,532321,56839,26600652,159665,75483927,35.6
12022021,532323,161240,3410226,224252,4744347,71.9
12022021,532324,5988,38084,6798,43308,88.08
12022021,532326,262,10546,314,12676,83.44
12022021,532329,1805,245596,1805,245596,100.0
12022021,532331,1241,2237710,2590,4666552,47.92
12022021,532333,3543,67140,5105,96730,69.4
12022021,532334,1104,11427,1259,12747,87.69
12022021,532339,11589,100129,17660,152431,65.62
12022021,532340,50,98,50,97,100.0
12022021,532341,5717,273559,10145,480639,56.35
12022021,532343,15214,9676104,80401,51555295,18.92
12022021,532344,338,20990,438,26776,77.17
12022021,532345,40975,3800432,84052,7887366,48.75
12022021,532348,1018641,30508298,2424076,73290302,42.02
12022021,532349,8119,2024067,9168,2268107,88.56
12022021,532350,30346,73803,30346,73803,100.0
12022021,532351,19640,135320,28696,199925,68.44
12022021,532355,1100,1298,1100,1298,100.0
12022021,532356,8645,616389,16572,1184761,52.17
12022021,532357,527,16127,702,21614,75.07
12022021,532359,12911,6456,12911,6456,100.0
12022021,532362,1500,40800,1803,50593,83.19
12022021,532365,4361,269510,10391,638526,41.97
12022021,532366,24858,1260301,42844,2196119,58.02
12022021,532368,629649,4854594,1090574,8582305,57.74
12022021,532369,12631,3230379,33688,8931846,37.49
12022021,532370,5698,3571222,10357,6585101,55.02
12022021,532371,113255,1942323,113255,1942323,100.0
12022021,532372,169092,7000409,216183,8935703,78.22
12022021,532373,5506,131869,7795,187055,70.64
12022021,532374,25842,4513306,53935,9521755,47.91
12022021,532375,5411,2334040,5411,2334040,100.0
12022021,532378,503,358,503,357,100.0
12022021,532379,383,1973,383,1999,100.0
12022021,532380,714,7219,1375,14018,51.93
12022021,532382,6082,371611,9120,557136,66.69
12022021,532384,12667,2825375,15017,3346470,84.35
12022021,532386,6225,57644,9226,84730,67.47
12022021,532387,1904,36938,2457,47626,77.49
12022021,532388,293964,3257122,581299,6457870,50.57
12022021,532390,7806,1031563,13538,1797689,57.66
12022021,532391,175651,846638,217441,1058051,80.78
12022021,532392,520,1607,520,1607,100.0
12022021,532395,6011,299649,8515,427855,70.59
12022021,532398,3971,23031,3971,23031,100.0
12022021,532400,29899,7299841,66212,16559985,45.16
12022021,532404,4032,159869,4033,159908,99.98
12022021,532406,4745,1824216,7716,2969807,61.5
12022021,532407,121578,2218799,165711,2960225,73.37
12022021,532408,17730,187229,27577,305119,64.29
12022021,532410,7422,72142,9577,90789,77.5
12022021,532413,31834,1765196,70670,3888003,45.05
12022021,532416,100,515,100,515,100.0
12022021,532419,3423,308242,3650,333478,93.78
12022021,532424,5084,3835878,17240,13097935,29.49
12022021,532425,3400,15334,3400,15334,100.0
12022021,532430,9159,2582838,23423,6631364,39.1
12022021,532432,23831,13522901,53923,30776938,44.19
12022021,532435,713,62459,823,72462,86.63
12022021,532439,84442,16081979,234193,45569379,36.06
12022021,532440,1082,529802,1621,795686,66.75
12022021,532441,2040,2958,2040,2885,100.0
12022021,532443,1364,5097337,2935,10978585,46.47
12022021,532454,606529,355759585,1164531,689160680,52.08
12022021,532455,756,3743,806,4033,93.8
12022021,532456,20031,300465,33837,510981,59.2
12022021,532457,28327,2698147,57968,5601070,48.87
12022021,532459,3338,225482,3748,253070,89.06
12022021,532460,266,37772,297,42550,89.56
12022021,532461,823861,31965807,7214876,280925423,11.42
12022021,532466,1360,4345132,2200,7043071,61.82
12022021,532468,11,65128,23,136071,47.83
12022021,532475,25766,6083353,125434,28972300,20.54
12022021,532477,190405,6835540,846480,28951890,22.49
12022021,532478,2327,2916546,9426,11801602,24.69
12022021,532479,528364,5848990,529632,5884396,99.76
12022021,532481,17573,106317,18507,110323,94.95
12022021,532482,57868,19440755,122127,40976923,47.38
12022021,532483,120725,18959862,967340,153424616,12.48
12022021,532485,1138,456851,1418,570069,80.25
12022021,532486,6663,1555478,11092,2650855,60.07
12022021,532488,2322,8634474,17185,63934677,13.51
12022021,532493,8344,995022,16807,2025067,49.65
12022021,532497,25720,13969818,93866,49891002,27.4
12022021,532498,466,668850,647,944992,72.02
12022021,532500,6101,46171758,25935,197155135,23.52
12022021,532503,1166,854387,1335,985306,87.34
12022021,532504,1485,3905328,3664,9663144,40.53
12022021,532505,114682,1478251,205004,2647404,55.94
12022021,532507,39209,103904,81959,217419,47.84
12022021,532508,30457,2246204,64527,4783576,47.2
12022021,532509,21924,5580755,44569,11625339,49.19
12022021,532513,17720,2271704,25358,3286085,69.88
12022021,532514,24950,13963268,81012,45418575,30.8
12022021,532515,34014,8932077,63402,17369361,53.65
12022021,532521,3236,223771,3236,223771,100.0
12022021,532522,66274,16044936,266549,64479257,24.86
12022021,532523,266252,108697379,418492,170627675,63.62
12022021,532524,101744,6949116,331435,22923687,30.7
12022021,532525,132593,2092318,331539,5274612,39.99
12022021,532527,190,101071,319,171543,59.56
12022021,532528,7251,852718,14244,1694758,50.91
12022021,532529,76596,4059588,176958,9284284,43.28
12022021,532531,7880,7006108,74173,65785378,10.62
12022021,532532,1428597,10000179,1791503,12514988,79.74
12022021,532538,2952,18892210,16179,103907417,18.25
12022021,532539,16527,9693086,24580,14488466,67.24
12022021,532540,15079,48119351,64320,206674837,23.44
12022021,532541,3337,8704732,14991,39644309,22.26
12022021,532543,11889,517172,18116,802043,65.63
12022021,532548,6739,2019005,23886,7229628,28.21
12022021,532553,1173,108796,2300,210076,51.0
12022021,532555,234022,22442710,924798,88614407,25.31
12022021,532604,23719,83254,26065,88082,91.0
12022021,532605,4320,1726272,6957,2743469,62.1
12022021,532610,10866,293382,19931,538430,54.52
12022021,532612,10170,2992523,17576,5215923,57.86
12022021,532613,16569,249553,16569,249553,100.0
12022021,532616,52970,4335595,116722,9121536,45.38
12022021,532617,16548,1915431,16548,1915431,100.0
12022021,532621,1100,13574,1500,18580,73.33
12022021,532622,3214,517615,7144,1164575,44.99
12022021,532624,939,29109,939,29141,100.0
12022021,532626,9803,2274296,11322,2701588,86.58
12022021,532627,4057714,11118137,7846679,20929341,51.71
12022021,532628,1300727,9053060,1300728,9053066,100.0
12022021,532629,119582,1436153,119582,1436153,100.0
12022021,532630,1747,135568,2618,205107,66.73
12022021,532633,7081,2652897,13377,4834395,52.93
12022021,532636,80896,19087412,118693,28111485,68.16
12022021,532637,27375,3477994,41399,5316201,66.12
12022021,532638,10631,2236231,29183,6320083,36.43
12022021,532640,775,7300,775,7300,100.0
12022021,532641,5040,151200,6505,194192,77.48
12022021,532642,372,1358619,523,1926592,71.13
12022021,532644,15415,41801627,49732,130257733,31.0
12022021,532645,11759,7173,11759,6957,100.0
12022021,532648,1817913,29813774,3953934,65021804,45.98
12022021,532649,7147,145799,10336,212361,69.15
12022021,532650,1644,13547,2717,22397,60.51
12022021,532651,9056,330997,11306,420731,80.1
12022021,532652,27282,1781515,76509,5022601,35.66
12022021,532654,941181,19247152,1132845,22884969,83.08
12022021,532656,66311,188323,66311,188323,100.0
12022021,532659,690645,34877573,1693031,86009977,40.79
12022021,532660,7127,113676,8712,139711,81.81
12022021,532661,1994,553136,3290,918322,60.61
12022021,532662,28862,542606,30918,583144,93.35
12022021,532663,1006,837495,1715,1432594,58.66
12022021,532666,797853,727200,797853,727200,100.0
12022021,532667,2508338,15275779,3858076,23667457,65.02
12022021,532668,4317,349893,7202,583276,59.94
12022021,532670,120680,1157322,144073,1386910,83.76
12022021,532673,9937,108016,11563,126367,85.94
12022021,532674,6679,515619,13151,999195,50.79
12022021,532678,2223,23853,3553,38598,62.57
12022021,532679,28313,3830749,66110,9287599,42.83
12022021,532683,695,1366544,1290,2519183,53.88
12022021,532684,120383,8468945,256590,17960959,46.92
12022021,532686,1,25,1,25,100.0
12022021,532687,36,14213,77,30339,46.75
12022021,532689,7977,11945558,37263,56164428,21.41
12022021,532692,24060,70015,31110,88037,77.34
12022021,532693,194100,368082,194100,368082,100.0
12022021,532694,11531,29857,11531,29857,100.0
12022021,532695,1913,10098,1913,10098,100.0
12022021,532696,22538,69908,22538,69908,100.0
12022021,532698,31801,2496379,41096,3216888,77.38
12022021,532699,414,29394,626,44404,66.13
12022021,532700,2476,423273,5960,1018445,41.54
12022021,532701,22347,117150,22347,117150,100.0
12022021,532702,23908,5577737,72396,16745043,33.02
12022021,532705,14053,616225,22824,1003544,61.57
12022021,532706,18693,6136912,37918,12471226,49.3
12022021,532707,14827,5889285,38553,15367716,38.46
12022021,532710,365332,29116961,1241325,99134328,29.43
12022021,532712,3068874,5523974,6489933,11617204,47.29
12022021,532713,91802,525108,104040,599211,88.24
12022021,532714,3756,1614517,7416,3188147,50.65
12022021,532716,6500,278850,7147,309206,90.95
12022021,532717,1251,122348,1455,143862,85.98
12022021,532719,32596,375010,32596,375010,100.0
12022021,532720,390411,80268502,1517833,310300507,25.72
12022021,532721,1048,6697,1409,9046,74.38
12022021,532722,1926,45550,2402,57107,80.18
12022021,532723,923,11501,923,11500,100.0
12022021,532725,170,210316,252,314839,67.46
12022021,532726,30863,1469079,44882,2087147,68.76
12022021,532728,2290,61830,2520,68767,90.87
12022021,532729,754,69218,1119,103871,67.38
12022021,532730,4062,38021,4933,46113,82.34
12022021,532732,109,98150,116,104155,93.97
12022021,532733,20825,10658235,151755,78414442,13.72
12022021,532734,4885,2454469,39023,19608189,12.52
12022021,532735,2095,247315,2725,318157,76.88
12022021,532737,7159,500415,8657,610033,82.7
12022021,532738,1115,1747,1115,1747,100.0
12022021,532740,2054,77574,2054,77574,100.0
12022021,532741,1493,183789,1807,226290,82.62
12022021,532742,6032,32589690,10743,55779632,56.15
12022021,532745,1802,64152,1802,64320,100.0
12022021,532746,5301,5272,5301,5272,100.0
12022021,532748,17677,927159,20283,1058915,87.15
12022021,532749,39134,5103074,63326,8335963,61.8
12022021,532751,6080,12660,6080,12660,100.0
12022021,532754,100610,2620891,1046062,27307596,9.62
12022021,532755,57985,57457337,243809,243075191,23.78
12022021,532756,2211,371227,7666,1272865,28.84
12022021,532757,1872,2358252,3292,4106453,56.87
12022021,532759,3330,26774,4305,34294,77.35
12022021,532760,4945,203487,12494,518882,39.58
12022021,532761,3712,155162,6306,263614,58.86
12022021,532762,9210,1508138,12370,2024857,74.45
12022021,532764,1239,112068,1516,136181,81.73
12022021,532766,1100,912,1100,912,100.0
12022021,532767,14478,634861,23571,1037815,61.42
12022021,532768,10294,6805879,19907,13308340,51.71
12022021,532771,20626,531262,20626,531262,100.0
12022021,532772,42749,4706665,115043,12818047,37.16
12022021,532773,6113,287029,6113,287029,100.0
12022021,532774,2561,95910,2946,107869,86.93
12022021,532775,5059133,5261499,10116836,10438070,50.01
12022021,532776,6750,144788,8922,189110,75.66
12022021,532777,4606,24738596,12736,68653463,36.17
12022021,532779,4412,1454196,27831,9216305,15.85
12022021,532780,1221173,6667605,1264698,6904990,96.56
12022021,532782,32180,1345124,37304,1525353,86.26
12022021,532783,13287,688931,19351,1004747,68.66
12022021,532784,5827,2597094,12629,5685821,46.14
12022021,532785,18246,1095673,24964,1522745,73.09
12022021,532790,82406,61676771,135887,100939577,60.64
12022021,532794,381687,2118363,471336,2614451,80.98
12022021,532795,1776724,1812259,6932418,7050088,25.63
12022021,532796,30118,4007200,39173,5093143,76.88
12022021,532797,836,26125,1259,39042,66.4
12022021,532798,27708,1011342,51945,1914534,53.34
12022021,532799,6936,125203,6936,125203,100.0
12022021,532800,102420,3067479,200989,6034836,50.96
12022021,532801,1668,59715,1668,59714,100.0
12022021,532804,9108,3480167,12287,4742070,74.13
12022021,532805,4063,657800,12143,1964142,33.46
12022021,532806,570,6536,570,6536,100.0
12022021,532807,2039,84721,3589,149703,56.81
12022021,532808,152,27056,152,27187,100.0
12022021,532809,61499,5999228,161345,15896792,38.12
12022021,532810,120289,15216559,406419,51480545,29.6
12022021,532811,4092,1260336,4677,1447139,87.49
12022021,532812,1395,3753,1395,3753,100.0
12022021,532813,5969,37568,5969,37568,100.0
12022021,532814,39286,4840036,161865,20204417,24.27
12022021,532815,4797,634164,7393,982269,64.89
12022021,532817,19910,169833,22513,193642,88.44
12022021,532819,9085,15667991,41290,72356186,22.0
12022021,532820,28240,138016,28240,138016,100.0
12022021,532822,23534563,295123421,84603466,1073614766,27.82
12022021,532823,40,53,40,53,100.0
12022021,532825,1861,1229,1861,1228,100.0
12022021,532826,3091,108495,3299,116604,93.7
12022021,532827,178,5459243,1439,44422181,12.37
12022021,532828,1616,29169,1645,29149,98.24
12022021,532829,6058,124216,6058,124216,100.0
12022021,532830,3932,7948538,8801,17874095,44.68
12022021,532832,62920,5153148,132715,11038053,47.41
12022021,532834,27122,2983420,62632,6875330,43.3
12022021,532835,21,58275,25,69440,84.0
12022021,532839,611288,7066490,1039673,12262134,58.8
12022021,532841,7872,2525338,12643,4075241,62.26
12022021,532842,3291,778322,4711,1121066,69.86
12022021,532843,63305,10473813,116016,19382119,54.57
12022021,532845,21563,106522,25573,128400,84.32
12022021,532847,250,2880,250,2880,100.0
12022021,532848,183726,29157317,1363474,218556422,13.47
12022021,532850,28714,23832,28714,23832,100.0
12022021,532851,1536,717159,2108,989425,72.87
12022021,532852,6820,249612,8968,335016,76.05
12022021,532853,940,229172,1247,305042,75.38
12022021,532854,35809,22568,35809,22568,100.0
12022021,532855,517,15510,517,15790,100.0
12022021,532856,29436,1611621,92262,5171381,31.9
12022021,532859,1012,1164964,1574,1830286,64.29
12022021,532864,11689,810633,22838,1603609,51.18
12022021,532865,19000,1536150,80878,6601170,23.49
12022021,532867,11817,1709330,17808,2540615,66.36
12022021,532868,102190,31847514,706079,220906468,14.47
12022021,532869,1115,58148,5880,314786,18.96
12022021,532870,13225,15870,13225,15840,100.0
12022021,532872,14713,2703514,55793,10378783,26.37
12022021,532873,127992,709236,127992,709236,100.0
12022021,532874,124167,54633,124167,54633,100.0
12022021,532875,29014,1144603,36493,1448584,79.51
12022021,532878,5827,222592,8990,346395,64.82
12022021,532879,1455,56745,1505,58823,96.68
12022021,532880,1931,141929,3287,241945,58.75
12022021,532884,33850,3581330,61937,6703907,54.65
12022021,532885,174438,2457832,312654,4439002,55.79
12022021,532886,206857,465428,206857,465428,100.0
12022021,532887,392,345,392,344,100.0
12022021,532888,4802,1259805,9498,2507233,50.56
12022021,532889,1127,1034136,2505,2322614,44.99
12022021,532890,122636,7094493,243313,14273626,50.4
12022021,532891,28146,2323453,58689,4984598,47.96
12022021,532892,1981,1186124,3484,2093546,56.86
12022021,532893,21551,503216,22762,526349,94.68
12022021,532894,68500,252611,68500,252611,100.0
12022021,532896,2359,10522,5679,25059,41.54
12022021,532898,69491,14784211,366908,78326863,18.94
12022021,532899,9402,4984941,20662,11043786,45.5
12022021,532900,852,672527,1193,948795,71.42
12022021,532902,14418,5298,14418,5298,100.0
12022021,532906,26538,3370326,62709,7880314,42.32
12022021,532907,8590,31140,8590,31140,100.0
12022021,532911,29584,361517,38707,472728,76.43
12022021,532915,22783,1524183,40172,2709918,56.71
12022021,532916,25606,441934,25606,441934,100.0
12022021,532918,77434,1548680,82700,1657138,93.63
12022021,532921,115564,71279876,1011257,614120482,11.43
12022021,532922,80861,5745175,186625,13308331,43.33
12022021,532923,604,181986,4026,1213656,15.0
12022021,532924,5759,1424777,12530,3157847,45.96
12022021,532925,53250,131528,64110,158186,83.06
12022021,532926,10714,1629600,20323,3099856,52.72
12022021,532927,4684,4516313,6637,6491385,70.57
12022021,532928,29811,532127,43617,790267,68.35
12022021,532929,6550,1891968,9744,2788983,67.22
12022021,532930,24839,1091675,33172,1473777,74.88
12022021,532931,59691,127254,59691,127254,100.0
12022021,532932,21867,1221272,31361,1756808,69.73
12022021,532933,51839,1088619,58763,1221567,88.22
12022021,532934,2568,649961,4129,1050617,62.19
12022021,532935,7865,728693,11794,1105951,66.69
12022021,532937,7711,424491,9562,527109,80.64
12022021,532939,3423211,11056972,4990498,16153456,68.59
12022021,532940,10362,1956346,22849,4333248,45.35
12022021,532941,36406,1696520,59525,2869597,61.16
12022021,532942,18461,4099266,61437,13642457,30.05
12022021,532944,119979,8272553,220305,15407622,54.46
12022021,532945,40240,190738,60314,283180,66.72
12022021,532946,464,12552,586,15826,79.18
12022021,532947,16553,1802622,29289,3209560,56.52
12022021,532951,34388,1901657,63732,3484352,53.96
12022021,532952,509,48355,572,54240,88.99
12022021,532953,15580,3503163,31842,7265198,48.93
12022021,532955,21975,3236918,112371,16517676,19.56
12022021,532959,403197,306430,666091,509861,60.53
12022021,532960,30784,11188445,80538,29352087,38.22
12022021,532966,21274,1072210,55511,2834205,38.32
12022021,532967,8375,3847894,15962,7474846,52.47
12022021,532972,68149,299002,68149,299002,100.0
12022021,532974,4054,174728,5463,235715,74.21
12022021,532975,3626,9387,3626,9387,100.0
12022021,532976,4139,105311,4139,105311,100.0
12022021,532977,19579,81007134,30839,128199297,63.49
12022021,532978,10061,103368224,21093,215828813,47.7
12022021,532980,23577,453858,30642,594465,76.94
12022021,532983,5099,2047504,7423,2991287,68.69
12022021,532985,121,64902,197,105710,61.42
12022021,532986,309,12577,322,13110,95.96
12022021,532987,581,450479,803,628055,72.35
12022021,532988,25,6879,30,8013,83.33
12022021,532989,497,58348,498,57932,99.8
12022021,532990,3735,2801,3735,2801,100.0
12022021,532993,500,1460,500,1460,100.0
12022021,532994,5664,201596,5664,201596,100.0
12022021,532998,801,28476,811,28306,98.77
12022021,533001,2061,69756,2061,69756,100.0
12022021,533007,144888,654894,155435,697286,93.21
12022021,533012,11672,24342,11672,24342,100.0
12022021,533014,11223,187986,15841,260848,70.85
12022021,533018,100,1340,100,1340,100.0
12022021,533022,19791,744142,32294,1250994,61.28
12022021,533023,972,6050263,1684,10220948,57.72
12022021,533029,1745,93532,1996,108425,87.42
12022021,533033,35567,15574790,59346,26230374,59.93
12022021,533047,5861,2698991,7788,3614262,75.26
12022021,533048,500,1185,1000,2320,50.0
12022021,533056,25492,815744,46927,1455110,54.32
12022021,533080,5299,2098934,12667,5085725,41.83
12022021,533088,5509,1305633,10841,2574823,50.82
12022021,533090,381189,1425647,720410,2682532,52.91
12022021,533093,1304,203032,1304,203032,100.0
12022021,533095,1127,1674722,1375,2051491,81.96
12022021,533096,544911,31196155,1974257,111060175,27.6
12022021,533098,361490,9055325,879621,22125259,41.1
12022021,533101,402,22512,402,22552,100.0
12022021,533104,10675,4139232,24073,9398906,44.34
12022021,533106,145511,16828348,226495,26366862,64.24
12022021,533107,252685,665172,252685,665172,100.0
12022021,533108,19078,116376,19844,123237,96.14
12022021,533121,1475,747162,2637,1345317,55.93
12022021,533122,4814500,14347210,7309282,22030772,65.87
12022021,533137,3394,200925,6544,388436,51.86
12022021,533138,869,890986,1102,1139693,78.86
12022021,533144,83684,101257,83684,101257,100.0
12022021,533146,13454,1425452,21533,2286459,62.48
12022021,533148,145123,10811664,435297,33019406,33.34
12022021,533150,4640,6921256,24137,36095383,19.22
12022021,533151,13559,1172854,32825,2851497,41.31
12022021,533152,8357,157948,9337,177276,89.5
12022021,533155,26736,74550663,69940,198144752,38.23
12022021,533156,20445,353903,24327,430192,84.04
12022021,533157,142961,398655,142961,398655,100.0
12022021,533158,2830,1753185,3288,2031844,86.07
12022021,533160,35536,645713,35536,645713,100.0
12022021,533161,4422,375207,8820,764061,50.14
12022021,533162,38495,1170248,70356,2147045,54.71
12022021,533163,1767,41525,2539,60522,69.59
12022021,533164,28093,813293,49020,1422969,57.31
12022021,533166,81351,117959,100638,145508,80.84
12022021,533167,4223,118456,4830,132737,87.43
12022021,533168,1259,144471,1603,184043,78.54
12022021,533169,15856,589844,29072,1090541,54.54
12022021,533170,2333,90171,2536,98693,92.0
12022021,533172,43,184255,43,184285,100.0
12022021,533176,5420,7020,5420,7020,100.0
12022021,533177,239396,564348,239396,564348,100.0
12022021,533179,1836,3296079,4963,8871824,36.99
12022021,533181,1734,127970,2341,169244,74.07
12022021,533189,126931,186588,126931,186588,100.0
12022021,533192,12290,193568,17113,268926,71.82
12022021,533193,8300,115536,10682,149556,77.7
12022021,533202,61783,106267,72109,121201,85.68
12022021,533204,3565,25383,3812,28023,93.52
12022021,533206,306870,8392895,502392,13662012,61.08
12022021,533207,262651,454387,377152,656905,69.64
12022021,533208,2215,209872,2820,270235,78.55
12022021,533210,26391,1173080,33307,1479675,79.24
12022021,533212,1648,106049,1829,119844,90.1
12022021,533217,7445,400541,8270,450017,90.02
12022021,533218,17812,969864,22823,1274616,78.04
12022021,533221,561,137193,3334,827007,16.83
12022021,533227,106,17066,111,17962,95.5
12022021,533229,10149107,2484501394,13448127,3394756996,75.47
12022021,533230,615,2600848,851,3611426,72.27
12022021,533239,24367,20712,33448,28873,72.85
12022021,533244,33484,1412690,41176,1738914,81.32
12022021,533248,14369,1361463,26593,2498895,54.03
12022021,533252,33,11796,35,12581,94.29
12022021,533257,121648,285800,121648,285800,100.0
12022021,533259,2370,308100,3008,389605,78.79
12022021,533260,7354,1188039,9262,1500275,79.4
12022021,533261,67645,1640392,88007,2079073,76.86
12022021,533262,1239,63375,1741,90183,71.17
12022021,533263,194543,474026,194543,474026,100.0
12022021,533265,7299,286121,16161,635265,45.16
12022021,533267,13197,4930400,22417,8441678,58.87
12022021,533269,128051,28171220,267970,59292463,47.79
12022021,533270,4500,106875,4601,110299,97.8
12022021,533271,28756,3158847,76658,8537588,37.51
12022021,533272,16054,336783,16054,336783,100.0
12022021,533273,2365,1330076,6603,3743518,35.82
12022021,533274,4110,1177926,9712,2761645,42.32
12022021,533275,550,1573,741,2086,74.22
12022021,533278,228164,30539752,629246,84393288,36.26
12022021,533282,8761,679854,14212,1114842,61.64
12022021,533284,2544,177317,4246,301144,59.92
12022021,533285,1760,28424,1760,29291,100.0
12022021,533286,12729,1815156,25768,3708303,49.4
12022021,533287,8094,98343,11176,136830,72.42
12022021,533289,4459,169442,4460,167761,99.98
12022021,533292,18350,79823,27422,117965,66.92
12022021,533293,19871,2944883,42280,6299359,47.0
12022021,533294,340,2758,372,3002,91.4
12022021,533295,46238,670451,73229,1080799,63.14
12022021,533296,8281,151129,9447,173328,87.66
12022021,533298,15315,138074,15315,138074,100.0
12022021,533301,2390,1003,2390,1003,100.0
12022021,533302,30,48507,30,48381,100.0
12022021,533303,1254,356387,6216,1774798,20.17
12022021,533306,75,45664,84,51001,89.29
12022021,533315,53679,302213,65225,376646,82.3
12022021,533316,1577,131165,1577,131165,100.0
12022021,533317,1260,7799,1260,7799,100.0
12022021,533320,679,148735,845,187837,80.36
12022021,533326,20974,627123,26563,795079,78.96
12022021,533329,56159,2128456,56159,2128456,100.0
12022021,533333,101516,7481730,152498,11044623,66.57
12022021,533336,3347,997909,7045,2207790,47.51
12022021,533339,18469,1571712,39639,3408897,46.59
12022021,533343,9309,858756,12338,1125154,75.45
12022021,533344,38104,714450,81449,1541401,46.78
12022021,533385,71215,70051347,71866,71009774,99.09
12022021,533393,25,7800,25,7783,100.0
12022021,533398,29431,38701765,162052,212997812,18.16
12022021,533400,904290,7487522,1604708,13123483,56.35
12022021,533407,166,1486,167,1413,99.4
12022021,533408,100,432000,151,650246,66.23
12022021,533411,117,2545,126,2823,92.86
12022021,533427,8030,65365,10093,88112,79.56
12022021,533451,23,396,23,396,100.0
12022021,533452,1264,668530,5168,2757419,24.46
12022021,533470,4408,816803,5742,1066678,76.77
12022021,533477,4898,1247276,6872,1751737,71.27
12022021,533482,8852,34877,11092,43897,79.81
12022021,533506,5077,101287,12427,248787,40.85
12022021,533519,185183,17453498,924680,87188386,20.03
12022021,533520,149265,19255185,255608,32831654,58.4
12022021,533540,950,6992,950,7036,100.0
12022021,533543,6478,381555,8859,526805,73.12
12022021,533552,1653,498793,4168,1280607,39.66
12022021,533553,7391,1164083,10261,1605701,72.03
12022021,533570,37657,1553728,43136,1782429,87.3
12022021,533573,9886,9553337,27603,26538553,35.81
12022021,533576,41909,352036,44738,374576,93.68
12022021,533581,27478,6738061,27478,6738061,100.0
12022021,533602,20,17,20,16,100.0
12022021,533605,5438,4725,5438,4725,100.0
12022021,533608,11671,644823,12796,702260,91.21
12022021,533638,50,988,50,987,100.0
12022021,533644,477512,1438585,477512,1438585,100.0
12022021,533655,12106,1199705,21399,2138378,56.57
12022021,533676,2126,87558,2126,87558,100.0
12022021,533704,996,9004,1050,9591,94.86
12022021,533719,17,75123,19,83083,89.47
12022021,533758,5272,4991266,7897,7515197,66.76
12022021,533761,3926,178830,4415,201575,88.92
12022021,533896,2037,27459,2187,28448,93.14
12022021,533941,137,760,137,760,100.0
12022021,533982,3802,177744,5477,257610,69.42
12022021,534060,15350668,12894562,21168640,17434814,72.52
12022021,534063,7,143,7,143,100.0
12022021,534076,4259,1033021,9347,2255618,45.57
12022021,534091,256412,401259139,279807,427375511,91.64
12022021,534139,26969,2753535,47214,4906523,57.12
12022021,534190,1,4,1,3,100.0
12022021,534309,353937,11538347,956239,31504705,37.01
12022021,534312,17709,151767,24485,208829,72.33
12022021,534328,27569,1379829,31590,1572153,87.27
12022021,534338,285,3378,286,3383,99.65
12022021,534369,47689,3853272,126626,10350047,37.66
12022021,534392,4998,669982,5906,786489,84.63
12022021,534422,1,4,1,4,100.0
12022021,534425,602,28445,956,45254,62.97
12022021,534532,800,3496,1150,5084,69.57
12022021,534535,4189,14994,4189,14994,100.0
12022021,534597,95988,693034,131572,962064,72.95
12022021,534598,1095,5138,1095,5138,100.0
12022021,534600,16025,3613762,16025,3613762,100.0
12022021,534612,1191,12149,1298,12833,91.76
12022021,534615,1475,13806,2076,19930,71.05
12022021,534618,46482,1422349,46482,1422349,100.0
12022021,534623,2,57,2,57,100.0
