Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-February-2009,12.15,13.25,12.15,12.34,12.681449866736906956,223993,785,2840556.00,74724,33.36,1.10,0.19
4-February-2009,12.00,12.70,11.85,12.31,12.358740859542773262,220722,808,2727846.00,81872,37.09,0.85,0.31
3-February-2009,11.80,12.25,11.50,11.70,11.751746814632141389,58392,318,686208.00,27597,47.26,0.75,-0.10
2-February-2009,12.10,12.25,11.90,11.92,12.032162905258334288,69832,250,840230.00,47825,68.49,0.35,-0.18
30-January-2009,12.25,12.79,11.50,12.37,12.440636811935217402,239694,795,2981946.00,76666,31.98,1.29,0.12
29-January-2009,11.50,13.60,11.44,12.03,12.651806694674425981,617924,2122,7817855.00,92454,14.96,2.16,0.53
28-January-2009,11.50,11.75,11.30,11.39,11.386517130505684527,65001,290,740135.00,33636,51.75,0.45,-0.11
27-January-2009,11.25,11.80,11.25,11.45,11.476986060457539894,69371,342,796170.00,39777,57.34,0.55,0.20
23-January-2009,11.35,11.99,11.05,11.37,11.347046182184991886,68403,357,776172.00,32489,47.50,0.94,0.02
22-January-2009,11.86,12.05,11.20,11.33,11.524343128296381795,62379,311,718877.00,34114,54.69,0.85,-0.53
21-January-2009,11.70,12.14,11.66,11.74,11.877186652040875238,69284,273,822899.00,35646,51.45,0.48,0.04
20-January-2009,12.00,12.15,11.80,11.95,11.975266810711713481,61092,251,731593.00,27685,45.32,0.35,-0.05
19-January-2009,12.00,12.36,11.90,12.14,12.158250399311954785,65112,279,791648.00,38485,59.11,0.46,0.14
16-January-2009,12.50,12.50,11.80,11.90,11.998975791433891992,85920,345,1030952.00,48697,56.68,0.70,-0.60
15-January-2009,13.00,13.00,11.80,11.94,11.948364996448576283,111223,408,1328933.00,71027,63.86,1.20,-1.06
14-January-2009,12.10,12.75,12.10,12.39,12.394882792279819566,67615,301,838080.00,37487,55.44,0.65,0.29
13-January-2009,12.20,12.44,12.05,12.15,12.204492031259614792,81255,407,991676.00,48393,59.56,0.39,-0.05
12-January-2009,12.35,12.50,11.82,12.07,12.096148645701574562,114635,562,1386642.00,61324,53.50,0.68,-0.28
9-January-2009,12.50,12.90,11.75,12.25,12.176407433862549792,228199,833,2778644.00,120914,52.99,1.15,-0.25
7-January-2009,14.60,14.60,12.10,12.90,13.299846916230035982,253456,960,3370926.00,108854,42.95,2.50,-1.70
6-January-2009,14.20,15.15,14.15,14.31,14.527897334303421313,228158,871,3314656.00,97286,42.64,1.00,0.11
5-January-2009,14.50,15.00,14.10,14.29,14.534743678154678192,184163,738,2676762.00,94125,51.11,0.90,-0.21
2-January-2009,15.60,15.60,14.20,14.34,14.706795426408770600,424874,1608,6248535.00,170043,40.02,1.40,-1.26
1-January-2009,13.15,14.38,13.15,14.38,14.194790585866472165,584058,1315,8290581.00,161757,27.70,1.23,1.23
31-December-2008,13.15,13.45,13.02,13.08,13.201586955573963465,114685,383,1514024.00,69742,60.81,0.43,-0.07
30-December-2008,12.82,13.20,12.65,13.08,13.008187550184943858,75969,310,988219.00,37595,49.49,0.55,0.26
29-December-2008,13.10,13.10,12.45,12.82,12.671035253479630194,78744,401,997768.00,43729,55.53,0.65,-0.28
26-December-2008,12.80,13.39,12.71,12.82,12.969520284896306123,85926,364,1114419.00,53066,61.76,0.68,0.02
24-December-2008,13.20,13.28,12.90,12.93,13.025775998090666808,75419,305,982391.00,40208,53.31,0.38,-0.27
23-December-2008,13.90,13.90,13.25,13.33,13.497903319743739079,68680,374,927036.00,42683,62.15,0.65,-0.57
22-December-2008,14.10,14.65,13.75,13.85,14.220284108477782426,109958,518,1563634.00,65767,59.81,0.90,-0.25
19-December-2008,13.80,14.49,13.70,14.23,14.130168936231719014,228311,912,3226073.00,101124,44.29,0.79,0.43
18-December-2008,14.00,14.25,13.56,13.94,13.871548988158209057,87909,475,1219434.00,42281,48.10,0.69,-0.06
17-December-2008,14.30,14.79,13.72,13.84,14.376846471076574562,297527,1078,4277500.00,132115,44.40,1.07,-0.46
16-December-2008,14.50,14.50,13.85,14.25,14.182818377011984345,131338,668,1862743.00,51846,39.48,0.65,-0.25
15-December-2008,14.10,14.35,13.80,14.00,14.119018238621368502,140197,678,1979444.00,79280,56.55,0.55,-0.10
12-December-2008,13.05,14.18,13.00,13.98,13.745442657884540875,206480,981,2838159.00,55191,26.73,1.18,0.93
11-December-2008,13.50,14.00,13.50,13.64,13.718276035595304069,156987,621,2153591.00,89544,57.04,0.50,0.14
10-December-2008,13.75,13.89,13.11,13.45,13.403055601225163344,164223,852,2201090.00,100787,61.37,0.78,-0.30
8-December-2008,14.85,15.64,13.50,13.75,14.644855568868969227,286261,1263,4192251.00,111165,38.83,2.14,-1.10
5-December-2008,14.00,15.25,13.50,14.57,14.697392014859984840,761239,2045,11188228.00,345078,45.33,1.75,0.57
4-December-2008,11.75,13.86,11.60,13.77,13.034134381609087660,682772,2078,8899342.00,306015,44.82,2.26,2.02
3-December-2008,10.90,11.80,10.62,11.55,11.312585308830860738,290855,985,3290322.00,117518,40.40,1.18,0.65
2-December-2008,10.00,10.53,9.10,10.48,10.354277325063508297,60622,261,627697.00,46098,76.04,1.43,0.48
1-December-2008,10.15,10.90,10.15,10.55,10.607821566260368394,102716,385,1089593.00,61905,60.27,0.75,0.40
28-November-2008,10.05,10.70,10.05,10.29,10.316779386283606282,71564,320,738310.00,42865,59.90,0.65,0.24
26-November-2008,10.65,10.85,10.22,10.38,10.478934756562465962,91810,343,962071.00,57320,62.43,0.63,-0.27
25-November-2008,11.20,11.30,10.70,10.76,10.943317873983660955,51533,284,563942.00,30355,58.90,0.60,-0.44
24-November-2008,11.30,11.45,10.65,10.98,11.059354012324309354,57772,353,638921.00,19439,33.65,0.80,-0.32
21-November-2008,10.40,11.50,10.40,11.09,11.040805124517655324,182183,574,2011447.00,99620,54.68,1.10,0.69
20-November-2008,11.25,11.25,10.50,10.76,10.743000238967659710,100432,473,1078941.00,48200,47.99,0.75,-0.49
19-November-2008,11.45,12.25,11.10,11.47,11.749863714305537659,201782,744,2370911.00,93764,46.47,1.15,0.02
18-November-2008,10.45,11.69,10.45,11.37,11.173775671406003159,181038,732,2022878.00,82000,45.29,1.24,0.92
17-November-2008,11.01,11.60,10.50,10.80,10.788789186733303044,123256,532,1329783.00,66414,53.88,1.10,-0.21
14-November-2008,12.10,12.10,11.20,11.29,11.458596324262203826,111379,552,1276247.00,51162,45.94,0.90,-0.81
12-November-2008,11.25,11.90,11.25,11.53,11.600838652291632048,102307,569,1186847.00,60863,59.49,0.65,0.28
11-November-2008,12.40,12.40,11.65,11.79,11.929072003650705694,92037,419,1097916.00,46994,51.06,0.75,-0.61
10-November-2008,11.75,12.54,11.75,12.31,12.268638432692773765,226937,847,2784208.00,61586,27.14,0.79,0.56
7-November-2008,11.53,11.80,11.21,11.66,11.544634479060708568,126819,508,1464079.00,57674,45.48,0.59,0.13
6-November-2008,11.25,12.10,11.21,11.59,11.622675064838829195,134950,577,1568480.00,64030,47.45,0.89,0.34
5-November-2008,13.50,13.90,12.00,12.13,12.851071042057993008,321556,1061,4132339.00,175636,54.62,1.90,-1.37
4-November-2008,11.85,12.80,11.30,12.69,12.331210920819200311,288037,1143,3551845.00,120721,41.91,1.50,0.84
3-November-2008,11.45,12.25,11.00,12.02,11.702001331610073238,255330,1033,2987872.00,131803,51.62,1.25,0.57
31-October-2008,10.50,10.90,10.20,10.60,10.584423812247003285,178362,748,1887859.00,109077,61.15,0.70,0.10
29-October-2008,11.90,11.90,9.65,10.05,10.292941331801296759,280237,790,2884463.00,157720,56.28,2.25,-1.85
28-October-2008,11.00,11.55,10.50,10.95,10.980370180955593519,91901,358,1009107.00,76454,83.19,1.05,-0.05
27-October-2008,10.05,11.40,9.50,10.00,10.081237170535711030,274271,1082,2764991.00,185592,67.67,1.90,-0.05
24-October-2008,12.00,12.10,10.75,11.05,11.351406070227700430,224242,936,2545462.00,146442,65.31,1.35,-0.95
23-October-2008,12.00,12.40,11.55,12.00,12.102501727450850473,105647,589,1278593.00,60922,57.67,0.85,0.00
22-October-2008,13.00,13.00,12.40,12.55,12.675856269970289814,178390,712,2261246.00,105479,59.13,0.60,-0.45
21-October-2008,12.50,13.25,12.30,13.05,12.912713282292076268,259398,703,3349532.00,165183,63.68,0.95,0.55
20-October-2008,11.55,13.00,11.55,12.45,12.379987163672282180,219689,709,2719747.00,153630,69.93,1.45,0.90
17-October-2008,13.05,14.35,11.25,11.70,12.423901590298098931,655789,1525,8147458.00,439086,66.96,3.10,-1.35
16-October-2008,13.00,13.50,12.50,12.90,13.024387197671514058,368308,1040,4796986.00,260299,70.67,1.00,-0.10
15-October-2008,14.00,14.50,13.75,13.90,14.091156427990235964,117984,696,1662531.00,65382,55.42,0.75,-0.10
14-October-2008,14.80,15.60,14.25,14.80,15.120697279222321705,273635,1265,4137552.00,144474,52.80,1.35,0.00
13-October-2008,14.20,14.50,13.60,13.80,13.980122377236193114,316889,1219,4430147.00,194363,61.33,0.90,-0.40
10-October-2008,13.55,14.10,12.35,13.40,13.646222651780056257,219347,1045,2993258.00,127009,57.90,1.75,-0.15
8-October-2008,14.90,15.50,13.55,14.30,14.211629931260349416,435411,1430,6187900.00,236582,54.34,1.95,-0.60
7-October-2008,17.15,17.85,15.75,15.85,16.523635134657970268,198243,997,3275695.00,111983,56.49,2.10,-1.30
6-October-2008,18.20,18.50,16.35,16.85,17.423511154391722138,224889,1078,3918356.00,117588,52.29,2.15,-1.35
3-October-2008,19.10,19.25,18.25,18.50,18.676900220701263235,116447,751,2174869.00,45249,38.86,1.00,-0.60
1-October-2008,19.10,19.50,18.45,19.05,18.982246786974761936,75085,536,1425282.00,40012,53.29,1.05,-0.05
30-September-2008,17.70,19.10,17.00,18.65,18.349481320043161009,187206,849,3435133.00,75642,40.41,2.10,0.95
29-September-2008,19.70,20.45,18.00,18.15,18.630952985538895166,315052,1036,5869719.00,209974,66.65,2.45,-1.55
26-September-2008,20.25,20.95,19.55,19.90,20.345901922981857729,161832,764,3292618.00,80765,49.91,1.40,-0.35
25-September-2008,20.30,20.60,19.95,20.40,20.247550417979311884,80626,483,1632479.00,45349,56.25,0.65,0.10
24-September-2008,20.45,21.15,20.30,20.55,20.731764086361242759,94950,449,1968481.00,58589,61.71,0.85,0.10
23-September-2008,20.75,21.30,20.50,20.70,20.952519546352779448,93112,453,1950931.00,45157,48.50,0.80,-0.05
22-September-2008,21.70,22.00,21.10,21.20,21.546099019495339734,78429,417,1689839.00,49767,63.45,0.90,-0.50
19-September-2008,21.50,22.00,21.00,21.40,21.296525155170152097,144841,656,3084610.00,76870,53.07,1.00,-0.10
18-September-2008,20.00,21.00,19.30,20.65,20.314792228818132757,185300,1022,3764331.00,84298,45.49,1.70,0.65
17-September-2008,21.75,22.15,21.05,21.30,21.743435487295633095,141290,724,3072130.00,61421,43.47,1.10,-0.45
16-September-2008,21.00,21.95,20.65,21.65,21.183405040593453815,191287,949,4052110.00,85611,44.76,1.30,0.65
15-September-2008,23.00,23.00,21.30,21.60,21.652126894268881564,212681,1002,4604996.00,135259,63.60,1.70,-1.40
12-September-2008,23.35,23.50,22.80,22.95,23.150991381340366410,127398,596,2949390.00,71795,56.35,0.70,-0.40
11-September-2008,23.50,23.95,23.00,23.05,23.322415699281370923,137484,708,3206459.00,101216,73.62,0.95,-0.45
10-September-2008,24.45,24.65,23.55,23.65,24.088435409240736824,193859,850,4669760.00,107502,55.45,1.10,-0.80
9-September-2008,24.35,25.15,24.20,24.40,24.649311885546856447,273719,1248,6746985.00,87156,31.84,0.95,0.05
8-September-2008,25.00,25.00,24.30,24.40,24.653189702530166888,158369,545,3904301.00,83985,53.03,0.70,-0.60
5-September-2008,24.20,24.50,24.00,24.25,24.251920336680253172,150885,498,3659251.00,81907,54.28,0.50,0.05
4-September-2008,24.50,26.00,24.35,24.50,25.031131864286007056,317167,1049,7939049.00,105363,33.22,1.65,0.00
2-September-2008,24.50,25.60,24.20,25.00,24.931459067950061946,262325,1096,6540145.00,130025,49.57,1.40,0.50
1-September-2008,24.55,25.00,23.95,24.05,24.278735000122198597,163668,588,3973652.00,113128,69.12,1.05,-0.50
29-August-2008,24.50,24.80,24.25,24.45,24.534279019694762839,78955,535,1937104.00,45161,57.20,0.55,-0.05
28-August-2008,24.55,24.80,23.75,24.00,24.269772508921218775,116576,713,2829273.00,62935,53.99,1.05,-0.55
27-August-2008,24.40,25.80,24.40,24.90,25.173762364206381996,205735,1067,5179124.00,77208,37.53,1.40,0.50
26-August-2008,24.50,24.75,24.40,24.65,24.546284378083837473,93228,397,2288401.00,52872,56.71,0.35,0.15
25-August-2008,25.40,25.50,24.50,24.65,25.122741933427671753,78441,519,1970653.00,41957,53.49,1.00,-0.75
22-August-2008,25.90,25.90,24.60,24.80,24.965861484980836081,123409,702,3081012.00,58382,47.31,1.30,-1.10
21-August-2008,25.70,26.00,25.00,25.05,25.452100636556532282,82475,575,2099162.00,53203,64.51,1.00,-0.65
20-August-2008,25.25,26.30,25.25,25.90,26.007005800981704596,112050,631,2914085.00,38806,34.63,1.05,0.65
19-August-2008,25.50,26.00,25.05,25.50,25.370671120666678512,112558,756,2855672.00,42972,38.18,0.95,0.00
18-August-2008,26.00,26.75,25.50,25.60,26.013559145543258360,134448,808,3497471.00,61485,45.73,1.25,-0.40
14-August-2008,26.60,27.35,26.10,26.35,26.664286476209598986,159371,782,4249514.00,68613,43.05,1.25,-0.25
13-August-2008,26.50,27.80,26.50,26.95,27.152284573148978011,229846,1179,6240844.00,64065,27.87,1.30,0.45
12-August-2008,28.45,28.45,26.35,27.05,27.447410475326800999,361688,1639,9927399.00,127381,35.22,2.10,-1.40
11-August-2008,27.50,29.10,27.50,28.15,28.245215618917442047,664297,2462,18763212.00,191673,28.85,1.60,0.65
8-August-2008,27.35,27.75,26.85,27.30,27.258523605380924863,297644,1211,8113336.00,94041,31.60,0.90,-0.05
7-August-2008,27.05,28.50,27.05,27.45,27.672768238474551461,539697,1680,14934910.00,177442,32.88,1.45,0.40
6-August-2008,30.10,30.10,27.30,27.50,28.457525631490251089,955953,3099,27204057.00,384242,40.19,2.80,-2.60
5-August-2008,26.90,28.95,26.00,28.25,27.674379526974337601,1209279,3669,33466046.00,359389,29.72,2.95,1.35
4-August-2008,25.55,27.55,25.05,27.00,26.695867492560879334,658680,2337,17584034.00,283093,42.98,2.50,1.45
1-August-2008,24.10,25.75,24.10,25.30,25.264434729994378985,279309,1365,7056584.00,83602,29.93,1.65,1.20
31-July-2008,26.55,26.55,24.70,24.90,25.267955915867438989,336992,1076,8515099.00,155521,46.15,1.85,-1.65
30-July-2008,27.00,27.30,26.15,26.30,26.802819303918073296,650728,2506,17441345.00,207632,31.91,1.15,-0.70
29-July-2008,25.40,28.10,25.20,26.30,26.802667112681227410,1715938,5490,45991715.00,289623,16.88,2.90,0.90
28-July-2008,24.25,26.35,24.10,26.00,25.580568706664042875,1036668,2631,26518557.00,261271,25.20,2.25,1.75
25-July-2008,23.80,25.50,23.65,24.60,24.540756956677460145,273622,1230,6714891.00,83815,30.63,1.85,0.80
24-July-2008,24.85,25.20,24.15,24.65,24.665138199371835892,305971,1354,7546817.00,132137,43.19,1.05,-0.20
23-July-2008,24.90,24.90,23.50,24.35,24.135458118660994328,327437,1581,7902842.00,139533,42.61,1.40,-0.55
22-July-2008,22.15,23.40,22.15,22.80,22.707081203486241838,166483,705,3780343.00,69783,41.92,1.25,0.65
21-July-2008,22.40,22.40,21.55,22.10,22.125811349718843336,179793,591,3978066.00,106192,59.06,0.85,-0.30
18-July-2008,22.80,22.80,22.00,22.30,22.279633616703290198,135159,545,3011293.00,53992,39.95,0.80,-0.50
17-July-2008,22.45,22.95,21.80,22.10,22.106478878518685108,106716,634,2359115.00,40958,38.38,1.15,-0.35
16-July-2008,22.00,22.60,21.20,21.65,21.920142922160407029,147213,738,3226930.00,56614,38.46,1.40,-0.35
15-July-2008,22.50,23.05,21.60,21.90,22.358402632276389020,199979,1143,4471211.00,104199,52.10,1.45,-0.60
14-July-2008,23.50,23.60,23.05,23.25,23.329075453589872492,131286,617,3062781.00,43584,33.20,0.55,-0.25
11-July-2008,24.20,25.50,23.40,23.85,24.412014281982060437,287075,1281,7008079.00,87301,30.41,2.10,-0.35
10-July-2008,23.50,25.00,23.10,24.00,24.012382764860576974,277967,1213,6674650.00,58816,21.16,1.90,0.50
9-July-2008,23.95,24.20,23.25,23.75,23.819165063422324878,181403,924,4320868.00,66081,36.43,0.95,-0.20
8-July-2008,22.55,23.10,22.40,22.90,22.675384356531432056,95094,573,2156293.00,37589,39.53,0.70,0.35
7-July-2008,22.30,24.25,22.05,23.30,23.386680656130851452,213494,1234,4992916.00,59478,27.86,2.20,1.00
4-July-2008,21.50,22.50,21.50,22.30,22.016362308254200146,171125,1035,3767550.00,70781,41.36,1.00,0.80
3-July-2008,21.90,22.10,21.40,21.85,21.799998546289768060,137579,752,2999222.00,76470,55.58,0.70,-0.05
2-July-2008,21.50,22.85,20.90,22.50,21.770409882518725014,261148,1428,5685299.00,101157,38.74,1.95,1.00
1-July-2008,23.00,24.15,21.90,21.95,22.609959273644121854,264939,1461,5990260.00,113037,42.67,2.25,-1.05
30-June-2008,24.50,24.50,23.05,23.05,23.551299901273321013,158012,904,3721388.00,70283,44.48,1.45,-1.45
27-June-2008,24.35,24.85,24.25,24.25,24.359702583657530371,272211,990,6630979.00,162528,59.71,0.60,-0.10
26-June-2008,25.55,26.25,25.25,25.50,25.699928905139142799,157536,1019,4048664.00,63476,40.29,1.00,-0.05
25-June-2008,24.15,25.50,24.05,25.20,24.816736260054776731,289539,1291,7185413.00,123314,42.59,1.45,1.05
24-June-2008,25.50,26.75,24.70,24.80,25.639392891450528338,260250,1369,6672652.00,112506,43.23,2.05,-0.70
23-June-2008,26.50,27.00,25.80,25.95,26.263730226193684821,192932,973,5067114.00,94884,49.18,1.20,-0.55
20-June-2008,29.00,29.00,27.00,27.10,27.513200743435370367,377706,1432,10391901.00,162787,43.10,2.00,-1.90
19-June-2008,30.00,30.00,28.20,28.40,28.749091788197166901,306096,1166,8799982.00,129683,42.37,1.80,-1.60
18-June-2008,29.20,30.55,29.20,29.55,30.182872315881412633,970896,2340,29304430.00,219656,22.62,1.35,0.35
17-June-2008,28.05,29.25,28.05,29.10,29.036552088376391884,136326,665,3958437.00,50993,37.41,1.20,1.05
16-June-2008,29.00,29.75,28.65,28.90,29.131657073614056346,280585,1131,8173906.00,99495,35.46,1.10,-0.10
13-June-2008,28.20,29.15,27.50,28.65,28.330967959411220688,347091,1270,9833424.00,88455,25.48,1.65,0.45
12-June-2008,28.00,28.50,26.80,27.95,27.715564346990453343,570252,2045,15804856.00,173606,30.44,1.70,-0.05
11-June-2008,27.25,27.95,26.95,27.95,27.671318054066583606,172565,738,4775101.00,85953,49.81,1.00,0.70
10-June-2008,26.85,27.50,26.10,26.65,26.918607629857334279,202992,977,5464262.00,74324,36.61,1.40,-0.20
9-June-2008,27.00,27.80,26.85,27.15,27.019591285255868941,189472,950,5119456.00,95879,50.60,0.95,0.15
6-June-2008,29.00,29.50,28.05,28.25,28.648830898555455806,196048,945,5616546.00,75496,38.51,1.45,-0.75
5-June-2008,28.00,29.00,27.75,28.50,28.323459095755601030,150999,873,4276814.00,64507,42.72,1.25,0.50
4-June-2008,28.60,29.35,28.05,28.30,28.697386628365241456,228364,1094,6553450.00,89891,39.36,1.30,-0.30
3-June-2008,27.75,28.90,27.75,28.70,28.278617531650813017,265554,1322,7509500.00,125937,47.42,1.15,0.95
2-June-2008,30.20,30.65,28.80,28.95,29.637997500582491368,188844,1225,5596958.00,97694,51.73,1.85,-1.25
30-May-2008,30.85,30.85,29.85,30.05,30.221354241048051564,210066,1223,6348479.00,104276,49.64,1.00,-0.80
29-May-2008,31.50,31.75,29.80,30.00,30.586481693633182153,318605,1355,9745006.00,207631,65.17,1.95,-1.50
28-May-2008,31.00,31.40,30.40,31.00,30.831444893386547388,242793,1179,7485659.00,133951,55.17,1.00,0.00
27-May-2008,32.00,32.35,30.45,30.55,31.340911456827251171,345820,1656,10838314.00,188405,54.48,1.90,-1.45
26-May-2008,32.60,32.95,31.40,31.45,31.833375754718162055,239659,1291,7629155.00,145192,60.58,1.55,-1.15
23-May-2008,34.30,34.65,32.90,33.05,33.820216544430606399,476946,1960,16130417.00,250596,52.54,1.75,-1.25
22-May-2008,34.25,35.65,33.95,34.15,34.642927514814331870,414126,1607,14346537.00,166248,40.14,1.70,-0.10
21-May-2008,34.40,35.60,33.50,35.00,34.743628118806918170,558587,1743,19407339.00,209861,37.57,2.10,0.60
20-May-2008,35.10,35.40,34.40,34.50,34.766199081264535003,243378,1098,8461328.00,97606,40.10,1.00,-0.60
16-May-2008,34.60,35.55,34.15,35.15,34.995632297862965410,363120,1508,12707614.00,134770,37.11,1.40,0.55
15-May-2008,34.45,34.90,34.25,34.50,34.492120984321698473,175593,1018,6056575.00,83452,47.53,0.65,0.05
14-May-2008,33.80,34.95,33.70,34.15,34.324985677798200176,335144,1277,11503813.00,127046,37.91,1.25,0.35
13-May-2008,34.50,35.45,34.00,34.20,34.716041995167492881,352612,1665,12241293.00,123317,34.97,1.45,-0.30
12-May-2008,33.65,35.20,33.65,33.90,33.849055884634528031,446026,1524,15097559.00,172142,38.59,1.55,0.25
9-May-2008,38.50,38.50,35.35,35.40,36.764322378406412788,655565,2597,24101403.00,273890,41.78,3.15,-3.10
8-May-2008,37.50,38.00,36.50,37.20,37.296085134308074308,429721,1664,16026911.00,183601,42.73,1.50,-0.30
7-May-2008,39.70,39.70,37.50,37.95,38.449575540360362564,654008,2402,25146330.00,208609,31.90,2.20,-1.75
6-May-2008,39.00,40.10,38.50,39.05,39.536968835088711979,2389418,6474,94470345.00,693274,29.01,1.60,0.05
5-May-2008,36.90,38.20,36.50,38.20,37.888515748186339534,1118732,3069,42387095.00,585237,52.31,1.70,1.30
2-May-2008,37.00,37.10,35.80,36.40,36.457913829815199390,760820,2780,27737910.00,311344,40.92,1.30,-0.60
