Security Code,Security Name
543144,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01)
543145,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01)
543146,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01)
543147,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01)
543148,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01)
543149,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01)
543150,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01)
543151,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01)
543152,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01)
543153,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01)
543154,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01)
543155,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01)
543156,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01)
543168,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01)
543169,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01)
543170,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01)
543171,RO Jewels Ltd
543172,Cospower Engineering Ltd
543173,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT
543174,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH
543175,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
543176,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT
543177,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
543178,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT
543179,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT
543180,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT
543181,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH
543182,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT
543183,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT
543184,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT
543185,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT
543186,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT
543187,ABB Power Products and Systems India Ltd
543193,DJ Mediaprint & Logistics Ltd
543207,Natural Biocon (India) Ltd
543208,Bhartia Bachat Ltd
543209,Billwin Industries Ltd
543210,Aarti Surfactants Ltd
543211,Bonlon Industries Ltd
543212,Borosil Ltd
543213,Rossari Biotech Ltd
543214,NDR Auto Components Ltd
543218,Suratwwala Business Group Ltd
543219,&#160;ICICI Prudential Alpha Low Vol 30 ETF&#160;
543220,Max Healthcare Institute Ltd
543221,ICICI Prudential IT ETF
543223,Max India Ltd
543224,HDFC Banking ETF
543226,UTI Bank Exchange Traded Fund (UTI Bank ETF)
543227,Happiest Minds Technologies Ltd
543228,Route Mobile Ltd
543229,Samrat Forgings Ltd
543230,Advait Infratech Ltd
543231,Archidply Decor Ltd
543232,Computer Age Management Services Ltd
543233,Chemcon Speciality Chemicals Ltd
543234,SecMark Consultancy Ltd
543235,Angel Broking Ltd
543236,Atam Valves Ltd
543237,Mazagon Dock Shipbuilders Ltd
543238,UTI Asset Management Company Ltd
543239,G M Polyplast Ltd
543240,Likhitha Infrastructure Ltd
543241,Veer Global Infraconstruction Ltd
543242,Hemisphere Properties India Ltd
543243,Equitas Small Finance Bank Ltd
543244,Shine Fashions (India) Ltd
543245,Gland Pharma Ltd
543246,Mirae Asset ESG Sector Leaders ETF
543248,Burger King India Ltd
543249,Anant Raj Global Ltd
543251,Ravinder Heights Ltd
543252,Fairchem Organics Ltd
543253,Mrs. Bectors Food Specialities Ltd
543254,Antony Waste Handling Cell Ltd
543255,NIPPON INDIA ETF INFRA BeES
543256,Rita Finance and Leasing Ltd
543257,Indian Railway Finance Corporation Ltd
543258,Indigo Paints Ltd
543259,Home First Finance Company India Ltd
543260,Stove Kraft Ltd
543262,MRP Agro Ltd
543263,SMC Global Securities Ltd
543264,Nureca Ltd
543265,RailTel Corporation of India Ltd
555555,ICICI Prudential Sensex ETF
570001,Tata Motors  Ltd - DVR
570002,Future Enterprises Ltd_DVR
570004,JAIN IRRIGATION SYSTEMS LTD.
570005,Stampede Capital Ltd - DVR
590003,KARUR VYSYA BANK LTD.
590005,TIDE WATER OIL (INDIA) LTD.
590006,AMRUTANJAN HEALTH CARE LTD.-$
590013,XPRO INDIA LTD.
590018,HISAR METAL INDUSTRIES LTD.-$
590021,BHARAT RASAYAN LTD.
590024,FERTILIZERS & CHEMICALS TRAVANCORE LTD.
590025,GINNI FILAMENTS LTD.
590030,SOUTHERN PETROCHEMICALS LTD.
590031,DE NORA INDIA LTD.
590043,HARITA SEATING SYSTEMS LTD.-$
590051,SAKSOFT LTD.
590056,SALONA COTSPIN LTD.
590062,ANDHRA SUGARS LTD.
590065,INDIA MOTOR PARTS & ACCESSORIES LTD.
590066,K.C.P.LTD.
590070,RADAAN MEDIAWORKS (I) LTD.
590071,SUNDARAM FINANCE LTD.
590072,SUNDARAM BRAKE LININGS LTD.
590073,WHEELS INDIA LTD.
590075,LAMBODHARA TEXTILES LTD.-$
590078,MAITHAN ALLOYS LTD.
590082,LOHIA SECURITIES LTD.
590086,ORISSA MINERALS DEVELOPMENT COMPANY LTD.
590103,NIPPON INDIA ETF NIFTY BEES
590104,NIPPON INDIA ETF JUNIOR BEES
590106,NIPPON INDIA ETF BANK BEES
590107,KOTAK MAHINDRA MUTUAL FUND - KOTAK PSU BANK ETF
590108,NIPPON INDIA ETF PSU BANK BEES
590109,NIPPON INDIA ETF SHARIAH BEES
590110,QUANTUM MUTUAL FUND - QUANTUM INDEX FUND ETF
590115,Motilal Oswal MOSt Shares M50 ETF
590122,ASHIKA CREDIT CAPITAL LTD.
590134,Madras Fertilizers Ltd
700005,Blue Blends (India) Ltd
700006,Blue Blends India Ltd
700010,S. Kumars Nationwide Ltd
700018,Blue Blends (India) Ltd
700028,Sakthi Sugars Ltd
700061,S. Kumars Nationwide Ltd
700062,S. Kumars Nationwide Ltd
700063,S. Kumars Nationwide Ltd
700064,S. Kumars Nationwide Ltd
700065,S. Kumars Nationwide Ltd
700091,Timex Group India Ltd
710028,S. Kumars Nationwide Ltd
750653,Patel Integrated Logistics Ltd
780008,Supernova Advertising Ltd
780013,Cityon Systems (India) Ltd
780014,Has Lifestyle Ltd
780016,Web Element Solutions Ltd
780018,Adhiraj Distributors Ltd
