security_id,company_name,rate_of_growth,model,parameters,accuracy,precision,recall,f1_score,confusion matrix
500201,INDIA GLYCOLS LTD.,0.002,cnn,"batch_size = 25, epochs = 75threshold = 0.5",0.4960718294051627,0.4843537414965986,0.8356807511737089,0.6132644272179155,"[[ 86 379]
 [ 70 356]]"
500207,INDO RAMA SYNTHETICS (INDIA) LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.511377245508982,0.5042194092827004,0.5800970873786407,0.5395033860045145,"[[188 235]
 [173 239]]"
500207,INDO RAMA SYNTHETICS (INDIA) LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.5",0.4959537572254335,0.4959537572254335,1.0,0.6630602782071097,"[[  0 436]
 [  0 429]]"
500209,INFOSYS LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4099999999999999",0.4938820912124583,0.4178082191780822,0.2997542997542997,0.3490701001430615,"[[322 170]
 [285 122]]"
500209,INFOSYS LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5776754890678941,0.3974358974358974,0.0883190883190883,0.1445221445221445,"[[471  47]
 [320  31]]"
500210,INGERSOLL-RAND (INDIA) LTD.,0.002,rnn,"batch_size = 25, epochs = 25",0.5288574793875147,0.4723404255319149,0.2868217054263566,0.3569131832797428,"[[338 124]
 [276 111]]"
500210,INGERSOLL-RAND (INDIA) LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.5278725824800911,0.4638297872340425,0.2738693467336683,0.344391785150079,"[[355 126]
 [289 109]]"
500212,INTEGRATED FINANCIAL SERVICES LTD.,0.002,cnn,"batch_size = 25, epochs = 25threshold = 0.4499999999999999",0.5512820512820513,0.5161290322580645,0.3902439024390244,0.4444444444444444,"[[232 105]
 [175 112]]"
500212,INTEGRATED FINANCIAL SERVICES LTD.,0.002,rnn,"batch_size = 50, epochs = 25",0.4915824915824915,0.4071428571428571,0.2065217391304347,0.2740384615384615,"[[235  83]
 [219  57]]"
500213,INTERNATIONAL TRAVEL HOUSE LTD.-$,0.002,cnn,"batch_size = 32, epochs = 25threshold = 0.48",0.504885993485342,0.5486725663716814,0.2594142259414226,0.3522727272727273,"[[341 102]
 [354 124]]"
500213,INTERNATIONAL TRAVEL HOUSE LTD.-$,0.002,rnn,"batch_size = 50, epochs = 25",0.4971941638608305,0.0,0.0,0.0,"[[443   1]
 [447   0]]"
